,Date,KWH00,KWK00,KWN00,KWU00,KWZ00,KWH01,KWK01,KWN01,KWU01,KWZ01,KWH02,KWK02,KWN02,KWU02,KWZ02,KWH03,KWK03,KWN03,KWU03,KWZ03,KWH04,KWK04,KWN04,KWU04,KWZ04,KWH05,KWK05,KWN05,KWU05,KWZ05,KWH06,KWK06,KWN06,KWU06,KWZ06,KWH07,KWK07,KWN07,KWU07,KWZ07,KWH08,KWK08,KWN08,KWU08,KWZ08,KWH09,KWK09,KWN09,KWU09,KWZ09,KWH10,KWK10,KWN10,KWU10,KWZ10,KWH11,KWK11,KWN11,KWU11,KWZ11,KWH12,KWK12,KWN12,KWU12,KWZ12,KWH13,KWK13,KWN13,KWU13,KWZ13,KWH14,KWK14,KWN14,KWU14,KWZ14,KWH15,KWK15,KWN15,KWU15,KWZ15,KWH16,KWK16,KWN16,KWU16,KWZ16,KWH17,KWK17,KWN17,KWU17,KWZ17,KWH18,KWK18,KWN18,KWU18,KWZ18,KWH19,KWK19,KWN19,KWU19,KWZ19,KWH20,KWK20,KWN20,KWU20,KWZ20,KWH21,KWK21,KWN21,KWU21,KWZ21,KWH22,KWK22,KWN22,KWU22,KWZ22,KWH23,KWK23,KWN23,KWU23,KWZ23,PnL,PNL,IS_ROLLING,Day
2098,2006-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.25,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.25,4112.5,,
2099,2006-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,-18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,4300.0,,
2100,2006-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,-39.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.25,4612.5,,
2101,2006-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.75,-23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.25,3612.5,,
2102,2006-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.75,-23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.25,3612.5,,
2103,2006-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.25,-13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.75,3737.5,,
2104,2006-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.25,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.75,3737.5,,
2105,2006-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.75,-22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5,3425.0,,
2106,2006-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.25,3612.5,,
2107,2006-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.75,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.75,3487.5,,
2108,2006-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.75,3737.5,,
2109,2006-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.25,3612.5,,
2110,2006-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.25,97.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,3175.0,,
2111,2006-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.75,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.75,3487.5,,
2112,2006-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.25,3362.5,,
2113,2006-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,-4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.75,3487.5,,
2114,2006-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.75,3487.5,,
2115,2006-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,-24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.25,3362.5,,
2116,2006-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.25,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.25,3362.5,,
2117,2006-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.75,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.25,2612.5,,
2118,2006-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.25,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.25,2862.5,,
2119,2006-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.75,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.75,2737.5,,
2120,2006-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.25,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.25,3112.5,,
2121,2006-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.75,-74.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,3800.0,,
2122,2006-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.75,-96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.75,3237.5,,
2123,2006-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5,-77.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.25,2612.5,,
2124,2006-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.75,-143.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.25,2362.5,,
2125,2006-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.25,-128.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.75,3237.5,,
2126,2006-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.5,-133.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,2300.0,,
2127,2006-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.5,-283.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,2300.0,,
2128,2006-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,-163.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,3675.0,,
2129,2006-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.25,-313.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.75,2987.5,,
2130,2006-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.5,-291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,2175.0,,
2131,2006-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.75,-334.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,2550.0,,
2132,2006-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.75,-338.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.25,3112.5,,
2133,2006-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.25,-281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.25,2112.5,,
2134,2006-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.25,-236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.25,2862.5,,
2135,2006-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.75,-264.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,2800.0,,
2136,2006-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.75,-279.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,2300.0,,
2137,2006-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,-318.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,3175.0,,
2138,2006-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,-351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,2300.0,,
2139,2006-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.25,-308.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.75,1987.5,,
2140,2006-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,-283.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,1925.0,,
2141,2006-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.5,-278.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,2300.0,,
2142,2006-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.25,-261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.25,1612.5,,
2143,2006-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.75,-213.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.25,1862.5,,
2144,2006-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.75,-239.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1300.0,,
2145,2006-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.75,-246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.75,2237.5,,
2146,2006-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.25,-249.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,1675.0,,
2147,2006-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.25,-268.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.75,1737.5,,
2148,2006-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.5,-278.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,1050.0,,
2149,2006-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.25,16412.5,True,1.0
2150,2006-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.25,-307.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,1050.0,True,1.0
2151,2006-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.25,-326.0,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.0,-2200.0,True,2.0
2152,2006-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.25,-251.0,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,1550.0,True,2.0
2153,2006-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.25,-245.25,33.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.25,1562.5,True,3.0
2154,2006-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.25,-262.5,33.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,700.0,True,3.0
2155,2006-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.75,-246.0,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,1050.0,True,4.0
2156,2006-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.75,-245.5,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,1075.0,True,4.0
2157,2006-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,-215.5,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.75,2687.5,True,5.0
2158,2006-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,-223.0,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.25,2312.5,True,5.0
2159,2006-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-198.0,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-196.75,-9837.5,,
2160,2006-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-251.75,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-219.25,-10962.5,,
2161,2006-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-233.0,-3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-236.75,-11837.5,,
2162,2006-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-243.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-235.5,-11775.0,,
2163,2006-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-225.5,-18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-244.25,-12212.5,,
2164,2006-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-238.0,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-245.5,-12275.0,,
2165,2006-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-238.0,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-245.5,-12275.0,,
2166,2006-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-191.75,-46.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-238.0,-11900.0,,
2167,2006-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-198.0,-40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-238.0,-11900.0,,
2168,2006-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200.5,-46.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-246.75,-12337.5,,
2169,2006-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-173.0,-73.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-246.75,-12337.5,,
2170,2006-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-129.25,-106.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-235.5,-11775.0,,
2171,2006-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153.0,-101.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-254.25,-12712.5,,
2172,2006-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-193.0,-58.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-251.75,-12587.5,,
2173,2006-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-209.25,-63.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.0,-13650.0,,
2174,2006-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-325.5,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-274.25,-13712.5,,
2175,2006-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-311.75,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-280.5,-14025.0,,
2176,2006-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-348.0,73.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-274.25,-13712.5,,
2177,2006-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-325.5,46.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-279.25,-13962.5,,
2178,2006-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-354.25,68.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-285.5,-14275.0,,
2179,2006-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-336.75,56.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-280.5,-14025.0,,
2180,2006-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-333.0,53.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-279.25,-13962.5,,
2181,2006-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-331.75,61.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-270.5,-13525.0,,
2182,2006-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-365.5,91.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-274.25,-13712.5,,
2183,2006-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-370.5,96.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-274.25,-13712.5,,
2184,2006-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-359.25,71.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-288.0,-14400.0,,
2185,2006-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-339.25,41.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-298.0,-14900.0,,
2186,2006-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-290.5,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-274.25,-13712.5,,
