,Date,CTH00,CTK00,CTN00,CTZ00,CTH01,CTK01,CTN01,CTZ01,CTH02,CTK02,CTN02,CTZ02,CTH03,CTK03,CTN03,CTZ03,CTH04,CTK04,CTN04,CTZ04,CTH05,CTK05,CTN05,CTZ05,CTH06,CTK06,CTN06,CTZ06,CTH07,CTK07,CTN07,CTZ07,CTH08,CTK08,CTN08,CTZ08,CTH09,CTK09,CTN09,CTZ09,CTH10,CTK10,CTN10,CTZ10,CTH11,CTK11,CTN11,CTZ11,CTH12,CTK12,CTN12,CTZ12,CTH13,CTK13,CTN13,CTZ13,CTH14,CTK14,CTN14,CTZ14,CTH15,CTK15,CTN15,CTZ15,CTH16,CTK16,CTN16,CTZ16,CTH17,CTK17,CTN17,CTZ17,CTH18,CTK18,CTN18,CTZ18,CTH19,CTK19,CTN19,CTZ19,CTH20,CTK20,CTN20,CTZ20,CTH21,CTK21,CTN21,CTZ21,CTH22,CTK22,CTN22,CTZ22,CTH23,CTK23,CTN23,CTZ23,PnL,PNL,IS_ROLLING,Day
2977,2009-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.88000000000005,-34.66999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.21000000000006,99605.00000000003,,
2978,2009-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.23000000000008,-32.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.96000000000006,99980.00000000003,,
2979,2009-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.68000000000006,-33.56999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.11000000000007,100055.00000000003,,
2980,2009-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.88000000000005,-32.37000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.51000000000005,100755.00000000003,,
2981,2009-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.63000000000005,-32.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.81000000000006,100905.00000000003,,
2982,2009-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.23000000000005,-33.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.51000000000005,100755.00000000003,True,1.0
2983,2009-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.23000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.23000000000005,117615.00000000003,True,1.0
2984,2009-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.23000000000005,-36.379999999999995,2.5999999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.45000000000005,94725.00000000003,True,2.0
2985,2009-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.23000000000005,-25.74000000000001,2.5999999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.09000000000003,100045.00000000001,True,2.0
2986,2009-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.78000000000006,-27.66000000000001,4.400000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.52000000000007,98260.00000000003,True,3.0
2987,2009-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.78000000000006,-24.78000000000001,4.400000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.40000000000006,99700.00000000003,True,3.0
2988,2009-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.18000000000006,-26.340000000000018,5.839999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.68000000000004,98840.00000000001,True,4.0
2989,2009-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.18000000000006,-25.30000000000001,5.839999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.72000000000006,99360.00000000003,True,4.0
2990,2009-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.18000000000006,-30.30000000000001,10.640000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.52000000000007,98760.00000000003,True,5.0
2991,2009-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.18000000000006,-29.05000000000001,10.640000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.77000000000007,99385.00000000003,True,5.0
2992,2009-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.05000000000001,10.640000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.410000000000004,-9205.000000000002,,
2993,2009-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.750000000000007,13.640000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.109999999999992,-9054.999999999996,,
2994,2009-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.65,11.789999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.860000000000007,-8930.000000000004,,
2995,2009-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.600000000000023,12.990000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.61000000000002,-8805.000000000011,,
2996,2009-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.65,17.440000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.209999999999994,-8604.999999999996,,
2997,2009-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.60000000000002,18.389999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.21000000000003,-8605.000000000015,,
2998,2009-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.25,18.98999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.26000000000002,-8630.00000000001,,
2999,2009-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.349999999999994,19.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.559999999999995,-8779.999999999998,,
3000,2009-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.949999999999996,16.43999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.510000000000005,-8755.000000000002,,
3001,2009-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.850000000000016,20.889999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.960000000000022,-8980.000000000011,,
3002,2009-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.699999999999996,29.890000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.80999999999998,-8904.99999999999,,
3003,2009-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.55000000000001,29.089999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.460000000000015,-8730.000000000007,,
3004,2009-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.35,28.290000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.059999999999988,-8529.999999999995,,
3005,2009-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.24999999999999,31.740000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.50999999999999,-8254.999999999996,,
3006,2009-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.00000000000001,32.04000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.959999999999994,-7979.999999999997,,
3007,2009-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.25000000000001,32.489999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.760000000000012,-8380.000000000005,,
3008,2009-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.15000000000002,29.439999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.710000000000022,-8355.000000000011,,
3009,2009-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.050000000000004,29.439999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.610000000000007,-8305.000000000004,,
3010,2009-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.000000000000014,24.639999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.36000000000002,-8180.00000000001,,
3011,2009-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.000000000000014,25.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.860000000000014,-7930.000000000007,,
3012,2009-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.90000000000002,24.689999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.210000000000036,-7605.000000000018,,
3013,2009-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.9,26.190000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.709999999999994,-7354.999999999997,,
3014,2009-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.55000000000001,31.289999999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.260000000000026,-7630.000000000014,,
3015,2009-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.80000000000002,25.689999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.11000000000002,-7555.00000000001,,
3016,2009-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.750000000000014,19.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.960000000000015,-7480.000000000007,,
3017,2009-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.0,14.590000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.409999999999997,-7704.999999999998,,
3018,2009-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.599999999999994,18.039999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.560000000000002,-7780.000000000001,,
3019,2009-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.250000000000014,16.589999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.660000000000018,-7830.000000000009,,
3020,2009-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.35,19.989999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.360000000000007,-7680.000000000004,,
3021,2009-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.44999999999999,22.889999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.560000000000002,-7780.000000000001,,
3022,2009-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.2,17.24000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.959999999999994,-7979.999999999997,,
3023,2009-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.80000000000001,7.689999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.11000000000002,-7555.00000000001,,
3024,2009-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.400000000000013,9.139999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.260000000000026,-7630.000000000014,,
3025,2009-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.400000000000013,9.089999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.310000000000016,-7655.000000000008,,
3026,2009-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.15,2.289999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.86,-7430.0,,
3027,2009-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.0,5.140000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.86,-7430.0,,
3028,2009-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.750000000000014,4.890000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.86,-7430.0,,
3029,2009-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.550000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.550000000000011,-5775.0000000000055,True,1.0
3030,2009-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.550000000000011,-2.510000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.060000000000016,-7030.000000000008,True,1.0
3031,2009-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.79000000000002,-3.170000000000009,0.6400000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.320000000000029,-7660.000000000015,True,2.0
3032,2009-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.79000000000002,-0.529999999999994,0.6400000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.680000000000014,-6340.000000000007,True,2.0
3033,2009-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.79000000000002,-0.529999999999994,0.6400000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.680000000000014,-6340.000000000007,True,3.0
3034,2009-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.79000000000002,-0.529999999999994,0.6400000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.680000000000014,-6340.000000000007,True,3.0
3035,2009-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.570000000000014,0.22000000000000597,0.10000000000000853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.25,-6625.0,True,4.0
3036,2009-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.570000000000014,-0.529999999999994,0.10000000000000853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.0,-7000.0,True,4.0
3037,2009-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.600000000000016,-3.6799999999999855,4.219999999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.060000000000016,-7030.000000000008,True,5.0
3038,2009-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.600000000000016,-4.729999999999983,4.219999999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.110000000000014,-7555.000000000007,True,5.0
3039,2009-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.170000000000023,-0.5799999999999841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.590000000000039,795.0000000000194,,
3040,2009-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.219999999999999,-4.230000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9899999999999949,994.9999999999975,,
3041,2009-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.120000000000005,-7.5800000000000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.539999999999992,1269.999999999996,,
3042,2009-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.670000000000016,0.720000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.390000000000022,1195.000000000011,,
3043,2009-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.170000000000002,-9.629999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5400000000000063,1770.0000000000032,,
3044,2009-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.620000000000012,-7.479999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.140000000000015,1570.0000000000073,,
3045,2009-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.220000000000013,-12.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.240000000000009,2120.0000000000045,,
3046,2009-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.17000000000003,-14.730000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.440000000000019,2720.0000000000095,,
3047,2009-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.020000000000017,-15.329999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.690000000000019,3345.0000000000095,,
3048,2009-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.420000000000016,-12.879999999999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.540000000000028,3770.0000000000136,,
3049,2009-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.370000000000033,-16.229999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.140000000000036,3570.000000000018,,
3050,2009-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.420000000000023,-20.130000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.29000000000002,4145.00000000001,,
3051,2009-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.67000000000003,-32.32999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.340000000000039,5170.000000000019,,
3052,2009-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.77000000000001,-31.62999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.140000000000022,5570.000000000011,,
3053,2009-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.92,-36.680000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.239999999999988,5119.999999999994,,
3054,2009-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.520000000000024,-36.829999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.69000000000004,5345.00000000002,,
3055,2009-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.07000000000003,-40.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.74000000000003,5370.0000000000155,,
3056,2009-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.92000000000002,-44.679999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.240000000000038,5620.000000000019,,
3057,2009-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.37000000000001,-47.129999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.240000000000016,6120.000000000008,,
3058,2009-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.27000000000002,-43.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.740000000000016,7370.000000000008,,
3059,2009-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.87000000000001,-37.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.890000000000008,6945.000000000004,,
3060,2009-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.97000000000003,-38.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.790000000000028,6895.000000000014,,
3061,2009-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.17,-28.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.990000000000002,4995.000000000001,,
3062,2009-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.42,-34.73000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68999999999999,4844.999999999995,,
3063,2009-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.77000000000001,-30.229999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.540000000000028,3770.0000000000136,,
3064,2009-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.42000000000001,-34.629999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.790000000000013,3895.000000000007,,
3065,2009-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.57000000000002,-33.029999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.540000000000028,3770.0000000000136,,
3066,2009-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.22000000000001,-34.73000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.490000000000002,3745.000000000001,,
3067,2009-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.22000000000001,-34.73000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.490000000000002,3745.000000000001,,
3068,2009-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.970000000000027,-25.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.290000000000028,3145.0000000000136,,
3069,2009-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.57000000000001,-28.13000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.439999999999998,3219.999999999999,,
3070,2009-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.82,-23.379999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.440000000000005,2220.0000000000023,,
3071,2009-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.52000000000001,-37.080000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.440000000000005,2220.0000000000023,,
