,Date,LTF00,LTK00,LTH00,LTN00,LTU00,LTX00,LTF01,LTH01,LTK01,LTN01,LTU01,LTX01,LTF02,LTH02,LTK02,LTN02,LTU02,LTX02,LTF03,LTH03,LTK03,LTN03,LTU03,LTX03,LTF04,LTH04,LTK04,LTN04,LTU04,LTX04,LTF05,LTH05,LTK05,LTN05,LTU05,LTX05,LTF06,LTH06,LTK06,LTN06,LTU06,LTX06,LTF07,LTH07,LTK07,LTN07,LTU07,LTX07,LTF08,LTH08,LTK08,LTN08,LTU08,LTX08,LTF09,LTH09,LTK09,LTN09,LTU09,LTX09,LTF10,LTH10,LTK10,LTN10,LTU10,LTX10,LTF11,LTH11,LTK11,LTN11,LTU11,LTX11,LTF12,LTH12,LTK12,LTN12,LTU12,LTX12,LTF13,LTH13,LTK13,LTN13,LTU13,LTX13,LTF14,LTH14,LTK14,LTN14,LTU14,LTX14,LTF15,LTH15,LTK15,LTN15,LTU15,LTX15,LTF16,LTH16,LTK16,LTN16,LTU16,LTX16,LTF17,LTH17,LTK17,LTN17,LTU17,LTX17,LTF18,LTH18,LTK18,LTN18,LTU18,LTX18,LTF19,LTH19,LTK19,LTN19,LTU19,LTX19,LTF20,LTH20,LTK20,LTN20,LTU20,LTX20,LTF21,LTH21,LTK21,LTN21,LTU21,LTX21,LTF22,LTH22,LTK22,LTN22,LTU22,LTX22,LTF23,LTH23,LTK23,LTN23,LTU23,LTX23,PnL,PNL,IS_ROLLING,Day
1405,2004-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3236.0,,-277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3513.0,-3513.0,,
1406,2004-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3886.0,,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3638.0,-3638.0,,
1407,2004-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3311.0,,-252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3563.0,-3563.0,,
1408,2004-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3261.0,,-352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3613.0,-3613.0,,
1409,2004-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3286.0,,-377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3663.0,-3663.0,,
1410,2004-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2786.0,,-902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3688.0,-3688.0,,
1411,2004-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3461.0,,-252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3713.0,-3713.0,,
1412,2004-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2361.0,,-1352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3713.0,-3713.0,,
1413,2004-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2461.0,,-1552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4013.0,-4013.0,,
1414,2004-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1761.0,,-1677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3438.0,-3438.0,,
1415,2004-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1711.0,,-1877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3588.0,-3588.0,,
1416,2004-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1986.0,,-1927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3913.0,-3913.0,,
1417,2004-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1961.0,,-1802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3763.0,-3763.0,,
1418,2004-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4011.0,,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3763.0,-3763.0,True,1.0
1419,2004-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2291.0,-7582.0,-1432.0,-420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11725.0,-11725.0,True,2.0
1420,2004-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2261.0,-7562.0,-1432.0,-420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11675.0,-11675.0,True,3.0
1421,2004-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2221.0,-7487.0,-1472.0,-480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11660.0,-11660.0,True,4.0
1422,2004-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2211.0,-7407.0,-1492.0,-560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11670.0,-11670.0,True,5.0
1423,2004-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7157.0,,-685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7842.0,-7842.0,,
1424,2004-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7257.0,,-435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7692.0,-7692.0,,
1425,2004-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7932.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7842.0,-7842.0,,
1426,2004-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7357.0,,-560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7917.0,-7917.0,,
1427,2004-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7882.0,,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7942.0,-7942.0,,
1428,2004-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7657.0,,-285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7942.0,-7942.0,,
1429,2004-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8382.0,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8267.0,-8267.0,,
1430,2004-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8152.0,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8237.0,-8237.0,,
1431,2004-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7757.0,,-485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8242.0,-8242.0,,
1432,2004-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7997.0,,-220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8217.0,-8217.0,,
1433,2004-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7557.0,,-660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8217.0,-8217.0,,
1434,2004-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7657.0,,-610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8267.0,-8267.0,,
1435,2004-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8107.0,,-360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8467.0,-8467.0,,
1436,2004-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8352.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8337.0,-8337.0,,
1437,2004-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8257.0,,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8317.0,-8317.0,,
1438,2004-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8607.0,,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8292.0,-8292.0,,
1439,2004-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7782.0,,-435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8217.0,-8217.0,,
1440,2004-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7907.0,,-235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8142.0,-8142.0,,
1441,2004-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7732.0,,-260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7992.0,-7992.0,,
1442,2004-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7607.0,,-260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7867.0,-7867.0,,
1443,2004-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7507.0,,-360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7867.0,-7867.0,,
1444,2004-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7232.0,,-610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7842.0,-7842.0,,
1445,2004-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5657.0,,-2310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7967.0,-7967.0,,
1446,2004-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6457.0,,-1585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8042.0,-8042.0,,
1447,2004-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6107.0,,-1835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7942.0,-7942.0,,
1448,2004-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6407.0,,-1585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7992.0,-7992.0,,
1449,2004-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5782.0,,-2210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7992.0,-7992.0,,
1450,2004-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6882.0,,-1260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8142.0,-8142.0,,
1451,2004-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6857.0,,-1410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8267.0,-8267.0,,
1452,2004-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7007.0,,-1235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8242.0,-8242.0,,
1453,2004-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7907.0,,-435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8342.0,-8342.0,,
1454,2004-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7482.0,,-935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8417.0,-8417.0,,
1455,2004-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7482.0,,-935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8417.0,-8417.0,,
1456,2004-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6977.0,,-1510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8487.0,-8487.0,,
1457,2004-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5967.0,,-2520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8487.0,-8487.0,,
1458,2004-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7417.0,,-1355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8772.0,-8772.0,,
1459,2004-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7737.0,,-1010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8747.0,-8747.0,,
1460,2004-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8667.0,,-250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8917.0,-8917.0,,
1461,2004-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7669.5,,-1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8919.5,-8919.5,,
1462,2004-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8267.0,,-625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8892.0,-8892.0,True,1.0
1463,2004-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7575.0,-1314.0,-1345.0,-180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10414.0,-10414.0,True,2.0
1464,2004-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7351.5,-1164.0,-1570.0,-334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10419.5,-10419.5,True,3.0
1465,2004-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7351.5,-999.0,-1642.0,-406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10398.5,-10398.5,True,4.0
1466,2004-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7351.5,-1159.0,-1592.5,-208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10311.0,-10311.0,True,5.0
1467,2004-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1659.0,,349.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1309.5,-1309.5,,
1468,2004-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1234.0,,-50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1284.5,-1284.5,,
1469,2004-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-734.0,,-490.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1224.5,-1224.5,,
1470,2004-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-869.0,,-355.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1224.5,-1224.5,,
1471,2004-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1224.0,,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1009.5,-1009.5,,
1472,2004-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-964.0,,-85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1049.5,-1049.5,,
1473,2004-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1084.0,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1069.5,-1069.5,,
1474,2004-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1084.0,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1069.5,-1069.5,,
1475,2004-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1094.0,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1094.5,-1094.5,,
1476,2004-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1089.0,,-20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1109.5,-1109.5,,
1477,2004-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1096.5,,-80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1177.0,-1177.0,,
1478,2004-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-274.0,,-725.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.5,-999.5,,
